Binary representation,Error,Features selected,Lookup value,Penalty factor
0111110011010110,0.12083333333333335,"(1, 2, 3, 4, 5, 8, 9, 11, 13, 14)",1.3708333333333333,0.125
0111110011010101,0.15866666666666662,"(1, 2, 3, 4, 5, 8, 9, 11, 13, 15)",1.4086666666666665,0.125
0111110011010011,0.139,"(1, 2, 3, 4, 5, 8, 9, 11, 14, 15)",1.389,0.125
0111110011001110,0.13449999999999995,"(1, 2, 3, 4, 5, 8, 9, 12, 13, 14)",1.3845,0.125
0111110011001101,0.15266666666666662,"(1, 2, 3, 4, 5, 8, 9, 12, 13, 15)",1.4026666666666667,0.125
0111110011001011,0.13016666666666665,"(1, 2, 3, 4, 5, 8, 9, 12, 14, 15)",1.3801666666666668,0.125
0111110011000111,0.1343333333333333,"(1, 2, 3, 4, 5, 8, 9, 13, 14, 15)",1.3843333333333332,0.125
0111110010111100,0.15416666666666667,"(1, 2, 3, 4, 5, 8, 10, 11, 12, 13)",1.4041666666666668,0.125
0111110010111010,0.12516666666666665,"(1, 2, 3, 4, 5, 8, 10, 11, 12, 14)",1.3751666666666666,0.125
0111110010111001,0.14566666666666672,"(1, 2, 3, 4, 5, 8, 10, 11, 12, 15)",1.3956666666666666,0.125
0111110010110110,0.14149999999999996,"(1, 2, 3, 4, 5, 8, 10, 11, 13, 14)",1.3915,0.125
0111110010110101,0.17049999999999998,"(1, 2, 3, 4, 5, 8, 10, 11, 13, 15)",1.4205,0.125
0111110010110011,0.133,"(1, 2, 3, 4, 5, 8, 10, 11, 14, 15)",1.383,0.125
0111110010101110,0.1383333333333333,"(1, 2, 3, 4, 5, 8, 10, 12, 13, 14)",1.3883333333333332,0.125
0111110010101101,0.16000000000000003,"(1, 2, 3, 4, 5, 8, 10, 12, 13, 15)",1.4100000000000001,0.125
0111110010101011,0.1263333333333333,"(1, 2, 3, 4, 5, 8, 10, 12, 14, 15)",1.3763333333333332,0.125
0111110010100111,0.14849999999999997,"(1, 2, 3, 4, 5, 8, 10, 13, 14, 15)",1.3984999999999999,0.125
0111110010011110,0.129,"(1, 2, 3, 4, 5, 8, 11, 12, 13, 14)",1.379,0.125
0111110010011101,0.15433333333333332,"(1, 2, 3, 4, 5, 8, 11, 12, 13, 15)",1.4043333333333332,0.125
0111110010011011,0.1323333333333333,"(1, 2, 3, 4, 5, 8, 11, 12, 14, 15)",1.3823333333333334,0.125
0111110010010111,0.1423333333333333,"(1, 2, 3, 4, 5, 8, 11, 13, 14, 15)",1.3923333333333332,0.125
0111110010001111,0.13616666666666666,"(1, 2, 3, 4, 5, 8, 12, 13, 14, 15)",1.3861666666666665,0.125
0111110001111100,0.16100000000000003,"(1, 2, 3, 4, 5, 9, 10, 11, 12, 13)",1.411,0.125
0111110001111010,0.12383333333333335,"(1, 2, 3, 4, 5, 9, 10, 11, 12, 14)",1.3738333333333332,0.125
0111110001111001,0.14833333333333332,"(1, 2, 3, 4, 5, 9, 10, 11, 12, 15)",1.3983333333333334,0.125
0111110001110110,0.14500000000000002,"(1, 2, 3, 4, 5, 9, 10, 11, 13, 14)",1.395,0.125
0111110001110101,0.17866666666666664,"(1, 2, 3, 4, 5, 9, 10, 11, 13, 15)",1.4286666666666665,0.125
0111110001110011,0.1423333333333333,"(1, 2, 3, 4, 5, 9, 10, 11, 14, 15)",1.3923333333333332,0.125
0111110001101110,0.14716666666666667,"(1, 2, 3, 4, 5, 9, 10, 12, 13, 14)",1.3971666666666667,0.125
0111110001101101,0.1681666666666667,"(1, 2, 3, 4, 5, 9, 10, 12, 13, 15)",1.4181666666666666,0.125
0111110001101011,0.13983333333333337,"(1, 2, 3, 4, 5, 9, 10, 12, 14, 15)",1.3898333333333333,0.125
0111110001100111,0.15949999999999998,"(1, 2, 3, 4, 5, 9, 10, 13, 14, 15)",1.4095,0.125
0111110001011110,0.1296666666666667,"(1, 2, 3, 4, 5, 9, 11, 12, 13, 14)",1.3796666666666666,0.125
0111110001011101,0.15049999999999997,"(1, 2, 3, 4, 5, 9, 11, 12, 13, 15)",1.4005,0.125
0111110001011011,0.13183333333333336,"(1, 2, 3, 4, 5, 9, 11, 12, 14, 15)",1.3818333333333332,0.125
0111110001010111,0.14600000000000002,"(1, 2, 3, 4, 5, 9, 11, 13, 14, 15)",1.396,0.125
0111110001001111,0.1413333333333333,"(1, 2, 3, 4, 5, 9, 12, 13, 14, 15)",1.3913333333333333,0.125
0111110000111110,0.14783333333333337,"(1, 2, 3, 4, 5, 10, 11, 12, 13, 14)",1.3978333333333333,0.125
0111110000111101,0.1765,"(1, 2, 3, 4, 5, 10, 11, 12, 13, 15)",1.4264999999999999,0.125
0111110000111011,0.1336666666666667,"(1, 2, 3, 4, 5, 10, 11, 12, 14, 15)",1.3836666666666666,0.125
0111110000110111,0.15966666666666662,"(1, 2, 3, 4, 5, 10, 11, 13, 14, 15)",1.4096666666666666,0.125
0111110000101111,0.15283333333333338,"(1, 2, 3, 4, 5, 10, 12, 13, 14, 15)",1.4028333333333334,0.125
0111110000011111,0.137,"(1, 2, 3, 4, 5, 11, 12, 13, 14, 15)",1.387,0.125
0111101111110000,0.125,"(1, 2, 3, 4, 6, 7, 8, 9, 10, 11)",1.375,0.125
0111101111101000,0.11916666666666664,"(1, 2, 3, 4, 6, 7, 8, 9, 10, 12)",1.3691666666666666,0.125
0111101111100100,0.1313333333333333,"(1, 2, 3, 4, 6, 7, 8, 9, 10, 13)",1.3813333333333333,0.125
0111101111100010,0.10516666666666663,"(1, 2, 3, 4, 6, 7, 8, 9, 10, 14)",1.3551666666666666,0.125
0111101111100001,0.125,"(1, 2, 3, 4, 6, 7, 8, 9, 10, 15)",1.375,0.125
0111101111011000,0.12,"(1, 2, 3, 4, 6, 7, 8, 9, 11, 12)",1.37,0.125
0111101111010100,0.1316666666666667,"(1, 2, 3, 4, 6, 7, 8, 9, 11, 13)",1.3816666666666668,0.125
0111101111010010,0.10450000000000004,"(1, 2, 3, 4, 6, 7, 8, 9, 11, 14)",1.3545,0.125
0111101111010001,0.1266666666666667,"(1, 2, 3, 4, 6, 7, 8, 9, 11, 15)",1.3766666666666667,0.125
0111101111001100,0.13016666666666665,"(1, 2, 3, 4, 6, 7, 8, 9, 12, 13)",1.3801666666666668,0.125
0111101111001010,0.10416666666666663,"(1, 2, 3, 4, 6, 7, 8, 9, 12, 14)",1.3541666666666665,0.125
0111101111001001,0.13383333333333336,"(1, 2, 3, 4, 6, 7, 8, 9, 12, 15)",1.3838333333333335,0.125
0111101111000110,0.11016666666666663,"(1, 2, 3, 4, 6, 7, 8, 9, 13, 14)",1.3601666666666667,0.125
0111101111000101,0.14100000000000001,"(1, 2, 3, 4, 6, 7, 8, 9, 13, 15)",1.391,0.125
0111101111000011,0.11699999999999999,"(1, 2, 3, 4, 6, 7, 8, 9, 14, 15)",1.367,0.125
0111101110111000,0.11950000000000005,"(1, 2, 3, 4, 6, 7, 8, 10, 11, 12)",1.3695,0.125
0111101110110100,0.13983333333333337,"(1, 2, 3, 4, 6, 7, 8, 10, 11, 13)",1.3898333333333333,0.125
0111101110110010,0.11266666666666669,"(1, 2, 3, 4, 6, 7, 8, 10, 11, 14)",1.3626666666666667,0.125
0111101110110001,0.126,"(1, 2, 3, 4, 6, 7, 8, 10, 11, 15)",1.376,0.125
0111101110101100,0.12883333333333336,"(1, 2, 3, 4, 6, 7, 8, 10, 12, 13)",1.3788333333333334,0.125
0111101110101010,0.10683333333333334,"(1, 2, 3, 4, 6, 7, 8, 10, 12, 14)",1.3568333333333333,0.125
0111101110101001,0.12983333333333336,"(1, 2, 3, 4, 6, 7, 8, 10, 12, 15)",1.3798333333333335,0.125
0111101110100110,0.121,"(1, 2, 3, 4, 6, 7, 8, 10, 13, 14)",1.371,0.125
0111101110100101,0.15216666666666667,"(1, 2, 3, 4, 6, 7, 8, 10, 13, 15)",1.4021666666666666,0.125
0111101110100011,0.11450000000000005,"(1, 2, 3, 4, 6, 7, 8, 10, 14, 15)",1.3645,0.125
0111101110011100,0.125,"(1, 2, 3, 4, 6, 7, 8, 11, 12, 13)",1.375,0.125
0111101110011010,0.10183333333333333,"(1, 2, 3, 4, 6, 7, 8, 11, 12, 14)",1.3518333333333334,0.125
0111101110011001,0.12350000000000005,"(1, 2, 3, 4, 6, 7, 8, 11, 12, 15)",1.3735,0.125
0111101110010110,0.1146666666666667,"(1, 2, 3, 4, 6, 7, 8, 11, 13, 14)",1.3646666666666667,0.125
0111101110010101,0.13716666666666666,"(1, 2, 3, 4, 6, 7, 8, 11, 13, 15)",1.3871666666666667,0.125
0111101110010011,0.10650000000000004,"(1, 2, 3, 4, 6, 7, 8, 11, 14, 15)",1.3565,0.125
0111101110001110,0.11216666666666664,"(1, 2, 3, 4, 6, 7, 8, 12, 13, 14)",1.3621666666666665,0.125
0111101110001101,0.13949999999999996,"(1, 2, 3, 4, 6, 7, 8, 12, 13, 15)",1.3895,0.125
0111101110001011,0.11716666666666664,"(1, 2, 3, 4, 6, 7, 8, 12, 14, 15)",1.3671666666666666,0.125
0111101110000111,0.1263333333333333,"(1, 2, 3, 4, 6, 7, 8, 13, 14, 15)",1.3763333333333332,0.125
0111101101111000,0.1243333333333333,"(1, 2, 3, 4, 6, 7, 9, 10, 11, 12)",1.3743333333333334,0.125
0111101101110100,0.15033333333333332,"(1, 2, 3, 4, 6, 7, 9, 10, 11, 13)",1.4003333333333332,0.125
0111101101110010,0.1166666666666667,"(1, 2, 3, 4, 6, 7, 9, 10, 11, 14)",1.3666666666666667,0.125
0111101101110001,0.13783333333333336,"(1, 2, 3, 4, 6, 7, 9, 10, 11, 15)",1.3878333333333335,0.125
0111101101101100,0.14416666666666667,"(1, 2, 3, 4, 6, 7, 9, 10, 12, 13)",1.3941666666666666,0.125
0111101101101010,0.11950000000000005,"(1, 2, 3, 4, 6, 7, 9, 10, 12, 14)",1.3695,0.125
0111101101101001,0.136,"(1, 2, 3, 4, 6, 7, 9, 10, 12, 15)",1.3860000000000001,0.125
0111101101100110,0.13383333333333336,"(1, 2, 3, 4, 6, 7, 9, 10, 13, 14)",1.3838333333333335,0.125
0111101101100101,0.16266666666666663,"(1, 2, 3, 4, 6, 7, 9, 10, 13, 15)",1.4126666666666665,0.125
0111101101100011,0.1343333333333333,"(1, 2, 3, 4, 6, 7, 9, 10, 14, 15)",1.3843333333333332,0.125
0111101101011100,0.135,"(1, 2, 3, 4, 6, 7, 9, 11, 12, 13)",1.385,0.125
0111101101011010,0.11216666666666664,"(1, 2, 3, 4, 6, 7, 9, 11, 12, 14)",1.3621666666666665,0.125
0111101101011001,0.12250000000000005,"(1, 2, 3, 4, 6, 7, 9, 11, 12, 15)",1.3725,0.125
0111101101010110,0.1246666666666667,"(1, 2, 3, 4, 6, 7, 9, 11, 13, 14)",1.3746666666666667,0.125
0111101101010101,0.15233333333333332,"(1, 2, 3, 4, 6, 7, 9, 11, 13, 15)",1.4023333333333334,0.125
0111101101010011,0.12216666666666665,"(1, 2, 3, 4, 6, 7, 9, 11, 14, 15)",1.3721666666666668,0.125
0111101101001110,0.1253333333333333,"(1, 2, 3, 4, 6, 7, 9, 12, 13, 14)",1.3753333333333333,0.125
0111101101001101,0.14549999999999996,"(1, 2, 3, 4, 6, 7, 9, 12, 13, 15)",1.3955,0.125
0111101101001011,0.1276666666666667,"(1, 2, 3, 4, 6, 7, 9, 12, 14, 15)",1.3776666666666668,0.125
0111101101000111,0.1343333333333333,"(1, 2, 3, 4, 6, 7, 9, 13, 14, 15)",1.3843333333333332,0.125
0111101100111100,0.14316666666666666,"(1, 2, 3, 4, 6, 7, 10, 11, 12, 13)",1.3931666666666667,0.125
0111101100111010,0.11150000000000004,"(1, 2, 3, 4, 6, 7, 10, 11, 12, 14)",1.3615,0.125
0111101100111001,0.132,"(1, 2, 3, 4, 6, 7, 10, 11, 12, 15)",1.3820000000000001,0.125
0111101100110110,0.13783333333333336,"(1, 2, 3, 4, 6, 7, 10, 11, 13, 14)",1.3878333333333335,0.125
0111101100110101,0.16900000000000004,"(1, 2, 3, 4, 6, 7, 10, 11, 13, 15)",1.419,0.125
0111101100110011,0.1316666666666667,"(1, 2, 3, 4, 6, 7, 10, 11, 14, 15)",1.3816666666666668,0.125
0111101100101110,0.13383333333333336,"(1, 2, 3, 4, 6, 7, 10, 12, 13, 14)",1.3838333333333335,0.125
0111101100101101,0.15549999999999997,"(1, 2, 3, 4, 6, 7, 10, 12, 13, 15)",1.4055,0.125
0111101100101011,0.1306666666666667,"(1, 2, 3, 4, 6, 7, 10, 12, 14, 15)",1.3806666666666667,0.125
0111101100100111,0.15583333333333338,"(1, 2, 3, 4, 6, 7, 10, 13, 14, 15)",1.4058333333333333,0.125
0111101100011110,0.119,"(1, 2, 3, 4, 6, 7, 11, 12, 13, 14)",1.369,0.125
0111101100011101,0.1403333333333333,"(1, 2, 3, 4, 6, 7, 11, 12, 13, 15)",1.3903333333333334,0.125
0111101100011011,0.11350000000000005,"(1, 2, 3, 4, 6, 7, 11, 12, 14, 15)",1.3635000000000002,0.125
0111101100010111,0.1306666666666667,"(1, 2, 3, 4, 6, 7, 11, 13, 14, 15)",1.3806666666666667,0.125
0111101100001111,0.1333333333333333,"(1, 2, 3, 4, 6, 7, 12, 13, 14, 15)",1.3833333333333333,0.125
0111101011111000,0.1293333333333333,"(1, 2, 3, 4, 6, 8, 9, 10, 11, 12)",1.3793333333333333,0.125
0111101011110100,0.15149999999999997,"(1, 2, 3, 4, 6, 8, 9, 10, 11, 13)",1.4015,0.125
0111101011110010,0.119,"(1, 2, 3, 4, 6, 8, 9, 10, 11, 14)",1.369,0.125
0111101011110001,0.13816666666666666,"(1, 2, 3, 4, 6, 8, 9, 10, 11, 15)",1.3881666666666668,0.125
0111101011101100,0.15066666666666662,"(1, 2, 3, 4, 6, 8, 9, 10, 12, 13)",1.4006666666666665,0.125
0111101011101010,0.12016666666666664,"(1, 2, 3, 4, 6, 8, 9, 10, 12, 14)",1.3701666666666665,0.125
0111101011101001,0.14200000000000002,"(1, 2, 3, 4, 6, 8, 9, 10, 12, 15)",1.392,0.125
0111101011100110,0.13316666666666666,"(1, 2, 3, 4, 6, 8, 9, 10, 13, 14)",1.3831666666666667,0.125
0111101011100101,0.16449999999999998,"(1, 2, 3, 4, 6, 8, 9, 10, 13, 15)",1.4144999999999999,0.125
0111101011100011,0.12849999999999995,"(1, 2, 3, 4, 6, 8, 9, 10, 14, 15)",1.3784999999999998,0.125
0111101011011100,0.13883333333333336,"(1, 2, 3, 4, 6, 8, 9, 11, 12, 13)",1.3888333333333334,0.125
0111101011011010,0.11150000000000004,"(1, 2, 3, 4, 6, 8, 9, 11, 12, 14)",1.3615,0.125
0111101011011001,0.13916666666666666,"(1, 2, 3, 4, 6, 8, 9, 11, 12, 15)",1.3891666666666667,0.125
0111101011010110,0.1236666666666667,"(1, 2, 3, 4, 6, 8, 9, 11, 13, 14)",1.3736666666666668,0.125
0111101011010101,0.15666666666666662,"(1, 2, 3, 4, 6, 8, 9, 11, 13, 15)",1.4066666666666667,0.125
0111101011010011,0.121,"(1, 2, 3, 4, 6, 8, 9, 11, 14, 15)",1.371,0.125
0111101011001110,0.1286666666666667,"(1, 2, 3, 4, 6, 8, 9, 12, 13, 14)",1.3786666666666667,0.125
0111101011001101,0.16066666666666662,"(1, 2, 3, 4, 6, 8, 9, 12, 13, 15)",1.4106666666666667,0.125
0111101011001011,0.12516666666666665,"(1, 2, 3, 4, 6, 8, 9, 12, 14, 15)",1.3751666666666666,0.125
0111101011000111,0.14100000000000001,"(1, 2, 3, 4, 6, 8, 9, 13, 14, 15)",1.391,0.125
0111101010111100,0.15033333333333332,"(1, 2, 3, 4, 6, 8, 10, 11, 12, 13)",1.4003333333333332,0.125
0111101010111010,0.1206666666666667,"(1, 2, 3, 4, 6, 8, 10, 11, 12, 14)",1.3706666666666667,0.125
0111101010111001,0.14816666666666667,"(1, 2, 3, 4, 6, 8, 10, 11, 12, 15)",1.3981666666666666,0.125
0111101010110110,0.14149999999999996,"(1, 2, 3, 4, 6, 8, 10, 11, 13, 14)",1.3915,0.125
0111101010110101,0.1725,"(1, 2, 3, 4, 6, 8, 10, 11, 13, 15)",1.4224999999999999,0.125
0111101010110011,0.13416666666666666,"(1, 2, 3, 4, 6, 8, 10, 11, 14, 15)",1.3841666666666668,0.125
0111101010101110,0.13583333333333336,"(1, 2, 3, 4, 6, 8, 10, 12, 13, 14)",1.3858333333333333,0.125
0111101010101101,0.16349999999999998,"(1, 2, 3, 4, 6, 8, 10, 12, 13, 15)",1.4135,0.125
0111101010101011,0.13,"(1, 2, 3, 4, 6, 8, 10, 12, 14, 15)",1.38,0.125
0111101010100111,0.15000000000000002,"(1, 2, 3, 4, 6, 8, 10, 13, 14, 15)",1.4,0.125
0111101010011110,0.12316666666666665,"(1, 2, 3, 4, 6, 8, 11, 12, 13, 14)",1.3731666666666666,0.125
0111101010011101,0.15166666666666662,"(1, 2, 3, 4, 6, 8, 11, 12, 13, 15)",1.4016666666666666,0.125
0111101010011011,0.12150000000000005,"(1, 2, 3, 4, 6, 8, 11, 12, 14, 15)",1.3715000000000002,0.125
0111101010010111,0.136,"(1, 2, 3, 4, 6, 8, 11, 13, 14, 15)",1.3860000000000001,0.125
0111101010001111,0.1403333333333333,"(1, 2, 3, 4, 6, 8, 12, 13, 14, 15)",1.3903333333333334,0.125
0111101001111100,0.16616666666666668,"(1, 2, 3, 4, 6, 9, 10, 11, 12, 13)",1.4161666666666668,0.125
0111101001111010,0.12350000000000005,"(1, 2, 3, 4, 6, 9, 10, 11, 12, 14)",1.3735,0.125
0111101001111001,0.14933333333333332,"(1, 2, 3, 4, 6, 9, 10, 11, 12, 15)",1.3993333333333333,0.125
0111101001110110,0.14083333333333337,"(1, 2, 3, 4, 6, 9, 10, 11, 13, 14)",1.3908333333333334,0.125
0111101001110101,0.1821666666666667,"(1, 2, 3, 4, 6, 9, 10, 11, 13, 15)",1.4321666666666668,0.125
0111101001110011,0.1363333333333333,"(1, 2, 3, 4, 6, 9, 10, 11, 14, 15)",1.3863333333333334,0.125
0111101001101110,0.15000000000000002,"(1, 2, 3, 4, 6, 9, 10, 12, 13, 14)",1.4,0.125
0111101001101101,0.1785,"(1, 2, 3, 4, 6, 9, 10, 12, 13, 15)",1.4285,0.125
0111101001101011,0.1423333333333333,"(1, 2, 3, 4, 6, 9, 10, 12, 14, 15)",1.3923333333333332,0.125
0111101001100111,0.16300000000000003,"(1, 2, 3, 4, 6, 9, 10, 13, 14, 15)",1.413,0.125
0111101001011110,0.13183333333333336,"(1, 2, 3, 4, 6, 9, 11, 12, 13, 14)",1.3818333333333332,0.125
0111101001011101,0.15549999999999997,"(1, 2, 3, 4, 6, 9, 11, 12, 13, 15)",1.4055,0.125
0111101001011011,0.12450000000000006,"(1, 2, 3, 4, 6, 9, 11, 12, 14, 15)",1.3745,0.125
0111101001010111,0.13583333333333336,"(1, 2, 3, 4, 6, 9, 11, 13, 14, 15)",1.3858333333333333,0.125
0111101001001111,0.15233333333333332,"(1, 2, 3, 4, 6, 9, 12, 13, 14, 15)",1.4023333333333334,0.125
0111101000111110,0.14400000000000002,"(1, 2, 3, 4, 6, 10, 11, 12, 13, 14)",1.3940000000000001,0.125
0111101000111101,0.1791666666666667,"(1, 2, 3, 4, 6, 10, 11, 12, 13, 15)",1.4291666666666667,0.125
0111101000111011,0.13683333333333336,"(1, 2, 3, 4, 6, 10, 11, 12, 14, 15)",1.3868333333333334,0.125
0111101000110111,0.16566666666666663,"(1, 2, 3, 4, 6, 10, 11, 13, 14, 15)",1.4156666666666666,0.125
0111101000101111,0.16416666666666668,"(1, 2, 3, 4, 6, 10, 12, 13, 14, 15)",1.4141666666666666,0.125
0111101000011111,0.1353333333333333,"(1, 2, 3, 4, 6, 11, 12, 13, 14, 15)",1.3853333333333333,0.125
0111100111111000,0.10383333333333333,"(1, 2, 3, 4, 7, 8, 9, 10, 11, 12)",1.3538333333333332,0.125
0111100111110100,0.11883333333333335,"(1, 2, 3, 4, 7, 8, 9, 10, 11, 13)",1.3688333333333333,0.125
0111100111110010,0.09733333333333338,"(1, 2, 3, 4, 7, 8, 9, 10, 11, 14)",1.3473333333333333,0.125
0111100111110001,0.10733333333333328,"(1, 2, 3, 4, 7, 8, 9, 10, 11, 15)",1.3573333333333333,0.125
0111100111101100,0.11750000000000005,"(1, 2, 3, 4, 7, 8, 9, 10, 12, 13)",1.3675000000000002,0.125
0111100111101010,0.09499999999999997,"(1, 2, 3, 4, 7, 8, 9, 10, 12, 14)",1.345,0.125
0111100111101001,0.11250000000000004,"(1, 2, 3, 4, 7, 8, 9, 10, 12, 15)",1.3625,0.125
0111100111100110,0.10583333333333333,"(1, 2, 3, 4, 7, 8, 9, 10, 13, 14)",1.3558333333333334,0.125
0111100111100101,0.123,"(1, 2, 3, 4, 7, 8, 9, 10, 13, 15)",1.373,0.125
0111100111100011,0.10333333333333339,"(1, 2, 3, 4, 7, 8, 9, 10, 14, 15)",1.3533333333333335,0.125
0111100111011100,0.11183333333333334,"(1, 2, 3, 4, 7, 8, 9, 11, 12, 13)",1.3618333333333332,0.125
0111100111011010,0.10033333333333339,"(1, 2, 3, 4, 7, 8, 9, 11, 12, 14)",1.3503333333333334,0.125
0111100111011001,0.11550000000000005,"(1, 2, 3, 4, 7, 8, 9, 11, 12, 15)",1.3655,0.125
0111100111010110,0.09883333333333333,"(1, 2, 3, 4, 7, 8, 9, 11, 13, 14)",1.3488333333333333,0.125
0111100111010101,0.12583333333333335,"(1, 2, 3, 4, 7, 8, 9, 11, 13, 15)",1.3758333333333335,0.125
0111100111010011,0.10083333333333333,"(1, 2, 3, 4, 7, 8, 9, 11, 14, 15)",1.3508333333333333,0.125
0111100111001110,0.10783333333333334,"(1, 2, 3, 4, 7, 8, 9, 12, 13, 14)",1.3578333333333332,0.125
0111100111001101,0.12416666666666665,"(1, 2, 3, 4, 7, 8, 9, 12, 13, 15)",1.3741666666666665,0.125
0111100111001011,0.10833333333333328,"(1, 2, 3, 4, 7, 8, 9, 12, 14, 15)",1.3583333333333334,0.125
0111100111000111,0.11316666666666664,"(1, 2, 3, 4, 7, 8, 9, 13, 14, 15)",1.3631666666666666,0.125
0111100110111100,0.11683333333333334,"(1, 2, 3, 4, 7, 8, 10, 11, 12, 13)",1.3668333333333333,0.125
0111100110111010,0.09166666666666667,"(1, 2, 3, 4, 7, 8, 10, 11, 12, 14)",1.3416666666666668,0.125
0111100110111001,0.11199999999999999,"(1, 2, 3, 4, 7, 8, 10, 11, 12, 15)",1.362,0.125
0111100110110110,0.10683333333333334,"(1, 2, 3, 4, 7, 8, 10, 11, 13, 14)",1.3568333333333333,0.125
0111100110110101,0.12849999999999995,"(1, 2, 3, 4, 7, 8, 10, 11, 13, 15)",1.3784999999999998,0.125
0111100110110011,0.10216666666666663,"(1, 2, 3, 4, 7, 8, 10, 11, 14, 15)",1.3521666666666667,0.125
0111100110101110,0.10299999999999998,"(1, 2, 3, 4, 7, 8, 10, 12, 13, 14)",1.353,0.125
0111100110101101,0.12183333333333335,"(1, 2, 3, 4, 7, 8, 10, 12, 13, 15)",1.3718333333333335,0.125
0111100110101011,0.10433333333333328,"(1, 2, 3, 4, 7, 8, 10, 12, 14, 15)",1.3543333333333334,0.125
0111100110100111,0.12,"(1, 2, 3, 4, 7, 8, 10, 13, 14, 15)",1.37,0.125
0111100110011110,0.09566666666666668,"(1, 2, 3, 4, 7, 8, 11, 12, 13, 14)",1.3456666666666668,0.125
0111100110011101,0.11733333333333329,"(1, 2, 3, 4, 7, 8, 11, 12, 13, 15)",1.3673333333333333,0.125
0111100110011011,0.10483333333333333,"(1, 2, 3, 4, 7, 8, 11, 12, 14, 15)",1.3548333333333333,0.125
0111100110010111,0.10750000000000004,"(1, 2, 3, 4, 7, 8, 11, 13, 14, 15)",1.3575,0.125
0111100110001111,0.11233333333333329,"(1, 2, 3, 4, 7, 8, 12, 13, 14, 15)",1.3623333333333334,0.125
0111100101111100,0.12,"(1, 2, 3, 4, 7, 9, 10, 11, 12, 13)",1.37,0.125
0111100101111010,0.09783333333333333,"(1, 2, 3, 4, 7, 9, 10, 11, 12, 14)",1.3478333333333334,0.125
0111100101111001,0.11166666666666669,"(1, 2, 3, 4, 7, 9, 10, 11, 12, 15)",1.3616666666666668,0.125
0111100101110110,0.11199999999999999,"(1, 2, 3, 4, 7, 9, 10, 11, 13, 14)",1.362,0.125
0111100101110101,0.1266666666666667,"(1, 2, 3, 4, 7, 9, 10, 11, 13, 15)",1.3766666666666667,0.125
0111100101110011,0.11050000000000004,"(1, 2, 3, 4, 7, 9, 10, 11, 14, 15)",1.3605,0.125
0111100101101110,0.11650000000000005,"(1, 2, 3, 4, 7, 9, 10, 12, 13, 14)",1.3665,0.125
0111100101101101,0.12816666666666665,"(1, 2, 3, 4, 7, 9, 10, 12, 13, 15)",1.3781666666666665,0.125
0111100101101011,0.11150000000000004,"(1, 2, 3, 4, 7, 9, 10, 12, 14, 15)",1.3615,0.125
0111100101100111,0.12949999999999995,"(1, 2, 3, 4, 7, 9, 10, 13, 14, 15)",1.3795,0.125
0111100101011110,0.10216666666666663,"(1, 2, 3, 4, 7, 9, 11, 12, 13, 14)",1.3521666666666667,0.125
0111100101011101,0.1223333333333333,"(1, 2, 3, 4, 7, 9, 11, 12, 13, 15)",1.3723333333333332,0.125
0111100101011011,0.10683333333333334,"(1, 2, 3, 4, 7, 9, 11, 12, 14, 15)",1.3568333333333333,0.125
0111100101010111,0.10666666666666669,"(1, 2, 3, 4, 7, 9, 11, 13, 14, 15)",1.3566666666666667,0.125
0111100101001111,0.11683333333333334,"(1, 2, 3, 4, 7, 9, 12, 13, 14, 15)",1.3668333333333333,0.125
0111100100111110,0.10866666666666669,"(1, 2, 3, 4, 7, 10, 11, 12, 13, 14)",1.3586666666666667,0.125
0111100100111101,0.13049999999999995,"(1, 2, 3, 4, 7, 10, 11, 12, 13, 15)",1.3805,0.125
0111100100111011,0.10566666666666669,"(1, 2, 3, 4, 7, 10, 11, 12, 14, 15)",1.3556666666666666,0.125
0111100100110111,0.124,"(1, 2, 3, 4, 7, 10, 11, 13, 14, 15)",1.374,0.125
0111100100101111,0.1296666666666667,"(1, 2, 3, 4, 7, 10, 12, 13, 14, 15)",1.3796666666666666,0.125
0111100100011111,0.10833333333333328,"(1, 2, 3, 4, 7, 11, 12, 13, 14, 15)",1.3583333333333334,0.125
0111100011111100,0.1346666666666667,"(1, 2, 3, 4, 8, 9, 10, 11, 12, 13)",1.3846666666666667,0.125
0111100011111010,0.09950000000000003,"(1, 2, 3, 4, 8, 9, 10, 11, 12, 14)",1.3495,0.125
0111100011111001,0.11699999999999999,"(1, 2, 3, 4, 8, 9, 10, 11, 12, 15)",1.367,0.125
0111100011110110,0.11483333333333334,"(1, 2, 3, 4, 8, 9, 10, 11, 13, 14)",1.3648333333333333,0.125
0111100011110101,0.13949999999999996,"(1, 2, 3, 4, 8, 9, 10, 11, 13, 15)",1.3895,0.125
0111100011110011,0.11183333333333334,"(1, 2, 3, 4, 8, 9, 10, 11, 14, 15)",1.3618333333333332,0.125
0111100011101110,0.1136666666666667,"(1, 2, 3, 4, 8, 9, 10, 12, 13, 14)",1.3636666666666666,0.125
0111100011101101,0.137,"(1, 2, 3, 4, 8, 9, 10, 12, 13, 15)",1.387,0.125
0111100011101011,0.10783333333333334,"(1, 2, 3, 4, 8, 9, 10, 12, 14, 15)",1.3578333333333332,0.125
0111100011100111,0.12749999999999995,"(1, 2, 3, 4, 8, 9, 10, 13, 14, 15)",1.3775,0.125
0111100011011110,0.11066666666666669,"(1, 2, 3, 4, 8, 9, 11, 12, 13, 14)",1.3606666666666667,0.125
